address,lat,lon
5625 WINDSOR WAY,33.985694,-118.382236
3045 REID AVE,34.030106,-118.377145
4185 COMMONWEALTH AVE,34.006008,-118.410205
5900 CANTERBURY DR,33.986418,-118.380761
4220 SAWTELLE BLVD,34.004006,-118.413857
4279 LE BOURGET AVE,34.011854,-118.397153
4306 DUQUESNE AVE,34.01797,-118.389727
4277 MILDRED AVE,33.992022,-118.431795
3867 GIRARD AVE,34.014759,-118.409804
11255 MALAT WAY,33.994142,-118.392837
10106 SUMMERTIME LN,34.005588,-118.39246
4146 JASMINE AVE,34.017101,-118.397897
5003 STONEY CREEK RD,34.005893,-118.389598
10742 CRANKS RD,33.995832,-118.386906
8655 HIGUERA ST,34.023164,-118.385323
11550 PORT RD,33.991476,-118.402867
12315 WASHINGTON PL,34.000023,-118.429703
4114 BALDWIN AVE,34.016838,-118.39583
9305 SUMMERTIME LN,34.005869,-118.392098
4061 LAFAYETTE PL,34.020988,-118.394173
4917 INDIAN WOOD RD,34.006477,-118.390611
3565 WESLEY ST,34.025531,-118.384938
5225 AGUSTIN LN,33.998388,-118.398521
10827 ARIZONA AVE,34.013817,-118.407133
4915 INDIAN WOOD RD,34.006221,-118.391006
12965 WASHINGTON BLVD,33.994866,-118.439599
10761-10763 GALVIN ST,34.000385,-118.389406
3822 PROSPECT AVE,34.014983,-118.41212
4400 VINTON AVE,34.010995,-118.393093
3976 TILDEN AVE,34.011075,-118.411892
14312 SUMMERTIME LN,34.003587,-118.39049
6505 GREEN VALLEY CIR,33.979619,-118.385571
3827 PROSPECT AVE,34.014603,-118.41252
3918 TILDEN AVE,34.01218,-118.412756
5870 GREEN VALLEY CIR,33.983017,-118.389825
4136 DUQUESNE AVE,34.019589,-118.393113
4136 CENTER ST,34.007819,-118.410997
3971 BENTLEY AVE,34.010219,-118.413459
6605 GREEN VALLEY CIR,33.978718,-118.385885
7901 HANNUM AVE,33.988937,-118.391305
5005 STONEY CREEK RD,34.005977,-118.389267
9064 HUBBARD ST,34.022508,-118.388823
4017 LINCOLN AVE,34.019945,-118.396728
4180 LA SALLE AVE,34.016696,-118.393776
4045 TILDEN AVE,34.009362,-118.410471
4822 HOLLOW CORNER RD,34.007123,-118.390292
4842 HOLLOW CORNER RD,34.006339,-118.389679
4190 KEYSTONE AVE,34.012715,-118.3997
5807 VICSTONE CT,34.017422,-118.374128
3319 CATTARAUGUS AVE,34.02977,-118.381033
4022 TILDEN AVE,34.010109,-118.410569
12036 WAGNER ST,33.993793,-118.417174
4225 IRVING PL,34.019603,-118.38974
4511 EMERALD WAY,34.008637,-118.398706
11246 RUDMAN DR,33.994287,-118.391516
1217 RAINTREE CIR,34.009381,-118.389282
10772 CLARMON PL,34.001467,-118.391243
4231 JACKSON AVE,34.013723,-118.393973
4067 LINCOLN AVE,34.01916,-118.395319
10712 OREGON AVE,34.015958,-118.404769
5011 STONEY CREEK RD,34.006465,-118.388935
3149 ROBERTS AVE,34.029737,-118.378031
5950 BUCKINGHAM PKWY,33.98647,-118.382359
1111 RAINTREE CIR,34.009517,-118.389597
4064 LA SALLE AVE,34.018009,-118.396301
11412 WASHINGTON PL,34.005768,-118.418439
4456 OVERLAND AVE,34.009733,-118.398188
5011 SHOWBOAT PL,34.007517,-118.38924
5111 SUMMERTIME LN,34.00473,-118.39063
4212 KEYSTONE AVE,34.012174,-118.399182
10743 JEFFERSON BLVD,34.003133,-118.394249
4023 SKELTON CIR,34.011428,-118.405935
4450 OVERLAND AVE,34.009854,-118.398358
5870 GREEN VALLEY CIR,33.983017,-118.389825
4161 MCCONNELL BLVD,33.995101,-118.433387
4241 LA SALLE AVE,34.015377,-118.392285
6050 CANTERBURY DR,33.983464,-118.382355
4186 LINCOLN AVE,34.018247,-118.39213
4515 EMERALD WAY,34.00854,-118.398612
4121-4123 MILTON AVE,34.009997,-118.408674
12710 WASHINGTON BLVD,33.996582,-118.434807
8302 SUMMERTIME LN,34.005609,-118.391603
4903 INDIAN WOOD RD,34.007082,-118.391664
3951 HURON AVE,34.011738,-118.411619
4244 JACKSON AVE,34.0138,-118.393269
3916 SAWTELLE BLVD,34.009289,-118.417782
3940 SEPULVEDA BLVD,34.010249,-118.41488
4134 LINCOLN AVE,34.018888,-118.393598
9630 BRADDOCK DR,34.021323,-118.392908
3450 SHERBOURNE DR,34.027534,-118.380602
4121 TILDEN AVE,34.008438,-118.4094
1116 RAINTREE CIR,34.009495,-118.389695
3873 GIRARD AVE,34.014645,-118.409705
4053 IRVING PL,34.021755,-118.39388
4033 LINCOLN AVE,34.019722,-118.396316
3863 WESTWOOD BLVD,34.015445,-118.40853
7208 RAINTREE CIR,34.008212,-118.390829
3847 TILDEN AVE,34.013127,-118.414062
4105 MADISON AVE,34.018044,-118.395387
10842 BARMAN AVE,34.009275,-118.402687
3813 HURON AVE,34.014414,-118.413825
11245 FRANKLIN AVE,34.000935,-118.406747
11231 PATOM DR,33.994131,-118.398571
9016 KRUEGER ST,34.0242,-118.388883
4127 HARTER AVE,34.007634,-118.409745
4110 BALDWIN AVE,34.016885,-118.396055
4055 LINCOLN AVE,34.01931,-118.395649
4104 LAFAYETTE PL,34.02097,-118.393205
11007 WAGNER ST,34.007744,-118.406561
3620 HELMS AVE,34.023948,-118.383947
4432 KEYSTONE AVE,34.009434,-118.394273
9016 POINSETTIA CT,34.024723,-118.389634
12375 HERBERT ST,33.997877,-118.428633
13312 SUMMERTIME LN,34.004167,-118.390282
3646 SCHAEFER ST,34.023142,-118.383213
3813 HURON AVE,34.014414,-118.413825
3848 GIRARD AVE,34.015402,-118.409726
5950 BUCKINGHAM PKWY,33.98647,-118.382359
6000 CANTERBURY DR,33.984158,-118.381973
4271 BALDWIN AVE,34.014172,-118.392017
4923 INDIAN WOOD RD,34.005809,-118.390426
4124 LAFAYETTE PL,34.020667,-118.392655
3912 TILDEN AVE,34.012382,-118.412759
8926 HUBBARD ST,34.02504,-118.386895
5845 DOVERWOOD DR,33.982592,-118.389276
12105 SUMMERTIME LN,34.00471,-118.391449
6101 SUMMERTIME LN,34.005072,-118.390854
5140 BERRYMAN AVE,33.994054,-118.403299
6174 BUCKINGHAM PKWY,33.983251,-118.3844
4737 MAYTIME LN,34.004142,-118.392961
4074 HURON AVE,34.010007,-118.408951
4120 VAN BUREN PL,34.021018,-118.388808
4072 HURON AVE,34.009903,-118.40912
4052 LINCOLN AVE,34.019838,-118.39545
3949 REDWOOD AVE,33.99355,-118.442866
5149 OVERLAND AVE,34.004782,-118.394437
1316 RAINTREE CIR,34.009252,-118.389397
4071 CHARLES AVE,34.011101,-118.408753
4233 EAST BLVD,33.999764,-118.419219
11521 PATOM DR,33.990515,-118.399856
8665 HIGUERA ST,34.023122,-118.385652
3867 SAWTELLE BLVD,34.009645,-118.418558
9900 CULVER BLVD,34.020813,-118.396662
4175 JASMINE AVE,34.016163,-118.397705
11035 CULVER BLVD,34.007976,-118.40778
9036 KRUEGER ST,34.023698,-118.389285
4168 BALDWIN AVE,34.015955,-118.394423
9059 LUCERNE AVE,34.021827,-118.387526
12321 WASHINGTON PL,33.999953,-118.429845
4142 COMMONWEALTH AVE,34.007077,-118.411388
4136 HARTER AVE,34.007862,-118.409229
3446 SHERBOURNE DR,34.02769,-118.380553
5123 FAIRBANKS WAY,34.004516,-118.39645
4916 MAYTIME LN,34.003713,-118.391427
5950 BUCKINGHAM PKWY,33.98647,-118.382359
6225 CANTERBURY DR,33.982275,-118.384733
3349 FAY AVE,34.02929,-118.379787
6275 CANTERBURY DR,33.982025,-118.385228
1201 SUMMERTIME LN,34.005777,-118.391339
6315 GREEN VALLEY CIR,33.980735,-118.385537
6225 CANTERBURY DR,33.982275,-118.384733
1107 SUMMERTIME LN,34.006057,-118.391787
4119 HARTER AVE,34.00768,-118.410129
4804 HOLLOW CORNER RD,34.007643,-118.391411
5625 WINDSOR WAY,33.985694,-118.382236
4036 HARTER AVE,34.008898,-118.410732
4251 59 DUQUESNE AVE,34.017727,-118.390139
3214 SUMMERTIME LN,34.004822,-118.389888
3928 SAWTELLE BLVD,34.009046,-118.417475
3873 COLLEGE AVE,34.014128,-118.410645
4143-47 LA SALLE AVE,34.016694,-118.394838
3436 SHERBOURNE DR,34.028316,-118.381032
3833 HURON AVE,34.013886,-118.413524
8647 HIGUERA ST,34.023047,-118.385096
11703 PORT RD,33.990164,-118.405229
3920 PROSPECT AVE,34.013178,-118.410694
12314 WASHINGTON PL,33.999547,-118.429338
11215 HANNUM AVE,33.994626,-118.394624
12304 WASHINGTON PL,33.99969,-118.429059
3862 PROSPECT AVE,34.014065,-118.411395
4038 COLONIAL AVE,33.997986,-118.430208
6250 BUCKINGHAM PKWY,33.982556,-118.385453
373 PERSHING DR,33.960087,-118.44638
4022 GLOBE AVE,34.007256,-118.415106
3917 TILDEN AVE,34.012089,-118.41332
5242 PURDUE AVE,33.993727,-118.401276
11101 LINDBLADE ST,34.005976,-118.406945
3924 HURON AVE,34.012369,-118.411656
4163 JACKSON AVE,34.015289,-118.395319
3846 HURON AVE,34.013779,-118.412824
4400 JASMINE AVE,34.011753,-118.392577
10853 OREGON AVE,34.013711,-118.408027
9055 LUCERNE AVE,34.021945,-118.387502
5215 SEPULVEDA BLVD,33.998878,-118.399911
4181 LINCOLN AVE,34.017844,-118.392622
4255 LA SALLE AVE,34.015222,-118.391823
4253 LA SALLE AVE,34.01516,-118.391864
5404 KINSTON AVE,34.001417,-118.393383
5870 GREEN VALLEY CIR,33.983017,-118.389825
4108 TILDEN AVE,34.008878,-118.409537
4049 MADISON AVE,34.018645,-118.396523
3540 HELMS AVE,34.026099,-118.383263
5870 GREEN VALLEY CIR,33.983017,-118.389825
2108 SUMMERTIME LN,34.005639,-118.391019
11160 PIGGOTT DR,34.009876,-118.413431
3252 HUTCHISON AVE,34.030494,-118.382942
4126 MADISON AVE,34.018184,-118.394312
3857 PROSPECT AVE,34.013928,-118.411995
4173 COMMONWEALTH AVE,34.006273,-118.410604
10022 CULVER BLVD,34.020071,-118.397202
1315 RAINTREE CIR,34.009286,-118.389394
3832 TILDEN AVE,34.01384,-118.414068
10900 CULVER BLVD,34.009573,-118.40554
11000 CULVER BLVD,34.008023,-118.406788
10835 JEFFERSON BLVD,34.001223,-118.395296
5870 GREEN VALLEY CIR,33.983017,-118.389825
4235 MADISON AVE,34.016221,-118.391852
8947 HUBBARD ST,34.024823,-118.387794
11504 WASHINGTON PL,34.005012,-118.419705
8850 CARSON ST,34.026593,-118.384995
3848 HURON AVE,34.013689,-118.412762
12106 SUMMERTIME LN,34.004665,-118.391351
4151 IRVING PL,34.020666,-118.391665
4104 VAN BUREN PL,34.021246,-118.389223
3534 WESLEY ST,34.026324,-118.384182
3850 HURON AVE,34.013648,-118.41274
5870 GREEN VALLEY CIR,33.983017,-118.389825
9054 CARSON ST,34.022116,-118.387876
5354 KINSTON AVE,34.001644,-118.393553
5215 SEPULVEDA BLVD,33.998878,-118.399911
5950 BUCKINGHAM PKWY,33.98647,-118.382359
3827 TILDEN AVE,34.013466,-118.414356
4179 JACKSON AVE,34.014968,-118.395011
4174 JACKSON AVE,34.015343,-118.394894
5900 CANTERBURY DR,33.986418,-118.380761
4173 JACKSON AVE,34.015012,-118.395208
4140 TULLER AVE,34.0055,-118.412341
8955 KRUEGER ST,34.025085,-118.38881
3819 SAWTELLE BLVD,34.010724,-118.419564
10786 FLAXTON ST,33.998995,-118.390203
11019 CULVER BLVD,34.008212,-118.40759
11022 CULVER BLVD,34.007875,-118.406912
6050 CANTERBURY DR,33.983464,-118.382355
12310 WASHINGTON PL,33.999619,-118.429196
5427 KINSTON AVE,34.000826,-118.393914
5439 KINSTON AVE,34.000703,-118.39383
3856 BENTLEY AVE,34.012439,-118.414595
9042 KRUEGER ST,34.023627,-118.38941
4145 LA SALLE AVE,34.016601,-118.394894
6355 GREEN VALLEY CIR,33.98096,-118.386484
4059 GLOBE AVE,34.006159,-118.414996
4056 SAWTELLE BLVD,34.00589,-118.415276
10770-10772 GALVIN ST,33.999882,-118.389496
4073 SAWTELLE BLVD,34.005293,-118.415544
4242 LINCOLN AVE,34.017324,-118.390834
10873 GARLAND DR,34.011432,-118.407008
4174 JACKSON AVE,34.015343,-118.394894
4275 LA SALLE AVE,34.014871,-118.391303
5913 BLAIRSTONE DR,34.015708,-118.375697
11177 LINDBLADE ST,34.004465,-118.408154
11260 OVERLAND AVE,33.994095,-118.389058
12500 WASHINGTON PL,33.998309,-118.432021
4160 DUQUESNE AVE,34.019382,-118.392314
4036 MADISON AVE,34.019282,-118.396494
11124 CULVER BLVD,34.006262,-118.408216
5503 KINSTON AVE,34.00012,-118.393391
4301 KENSINGTON RD,33.997702,-118.419616
9038 HUBBARD ST,34.023112,-118.388371
3628 SCHAEFER ST,34.02362,-118.383061
3948 TULLER AVE,34.009566,-118.415479
11201 SUMMERTIME LN,34.005044,-118.391952
5129 OVERLAND AVE,34.005215,-118.394844
3445 CATTARAUGUS AVE,34.027642,-118.380224
5504 KINSTON AVE,34.000478,-118.3927
4022 LA SALLE AVE,34.018689,-118.397502
6575 GREEN VALLEY CIR,33.979373,-118.38675
4015 GRAND VIEW BLVD,34.000218,-118.42786
9068 LUCERNE AVE,34.021348,-118.387222
6250 BUCKINGHAM PKWY,33.982556,-118.385453
4055 VAN BUREN PL,34.021348,-118.390907
4929 INDIAN WOOD RD,34.005503,-118.390011
3813 PROSPECT AVE,34.014818,-118.413005
4057 ELENDA ST,34.011992,-118.408283
4319 ELENDA ST,34.008559,-118.403952
6250 BUCKINGHAM PKWY,33.982556,-118.385453
5600 KENSINGTON WAY,33.982937,-118.384862
4822 HOLLOW CORNER RD,34.007123,-118.390292
3864 SAWTELLE BLVD,34.00985,-118.418238
4175 IRVING PL,34.020362,-118.390925
4022 MADISON AVE,34.019515,-118.396894
4101 WADE ST,33.995261,-118.43414
4205 LAFAYETTE PL,34.019049,-118.390976
12516 WASHINGTON PL,33.998121,-118.432376
3035 REID AVE,34.030316,-118.377224
11250 BARMAN AVE,34.00193,-118.408245
4128 TILDEN AVE,34.00858,-118.408972
7211 RAINTREE CIR,34.008116,-118.390747
4201 MCCONNELL BLVD,33.993996,-118.43323
4226 MOORE ST,33.992195,-118.433706
8309 SUMMERTIME LN,34.005525,-118.391785
4108 LAFAYETTE PL,34.020895,-118.393067
4063 HURON AVE,34.009907,-118.40973
6415 GREEN VALLEY CIR,33.980069,-118.385606
5815 DOVERWOOD DR,33.982498,-118.388449
3415 CAROLINE AVE,34.0281,-118.382363
5195 SELMARAINE DR,33.99138,-118.405604
4524 SLAUSON AVE,33.997606,-118.412818
250 1ST ST,33.878125,-118.406588
10115-10117 BRADDOCK DR,34.017373,-118.396296
4270 BALDWIN AVE,34.014628,-118.391678
5900 CANTERBURY DR,33.986418,-118.380761
5007 STONEY CREEK RD,34.006185,-118.389186
4050 LINCOLN AVE,34.020004,-118.395506
4108 VAN BUREN PL,34.021068,-118.389178
11914 ATLANTIC AVE,33.998423,-118.420364
4251 BALDWIN AVE,34.01437,-118.392642
4131 CENTER ST,34.00765,-118.411529
11201 RYANDALE DR,33.99485,-118.399435
5950 BUCKINGHAM PKWY,33.98647,-118.382359
4205 BALDWIN AVE,34.015101,-118.393831
4136 MILDRED AVE,33.995798,-118.431913
4052 LA SALLE AVE,34.018188,-118.396704
10842 OREGON AVE,34.013648,-118.407468
11122 BARMAN AVE,34.0049,-118.406026
4118 LA SALLE AVE,34.017511,-118.395201
4204 DUQUESNE AVE,34.018812,-118.391157
5005 STONEY CREEK RD,34.005977,-118.389267
90232 4033 HARTER AVE,34.008748,-118.411177
5314 KINSTON AVE,34.002137,-118.39393
3864 GIRARD AVE,34.015086,-118.409476
11412 WASHINGTON PL,34.005768,-118.418439
4222 KEYSTONE AVE,34.011959,-118.398976
7411 HANNUM AVE,33.989748,-118.391604
1209 RAINTREE CIR,34.009415,-118.389289
4828 HOLLOW CORNER RD,34.00678,-118.390294
5674 WINDSOR WAY,33.985306,-118.38305
5875 DOVERWOOD DR,33.98253,-118.389972
5652 CANTERBURY DR,33.988242,-118.380331
4068 MADISON AVE,34.018771,-118.395696
4054 MADISON AVE,34.019115,-118.395998
4820 HOLLOW CORNER RD,34.007044,-118.390621
5215 SEPULVEDA BLVD,33.998878,-118.399911
4907 INDIAN WOOD RD,34.007003,-118.391441
6355 GREEN VALLEY CIR,33.98096,-118.386484
12310 SUMMERTIME LN,34.004679,-118.391469
6500 GREEN VALLEY CIR,33.979251,-118.385053
4838 HOLLOW CORNER RD,34.006954,-118.389522
10923 CULVER BLVD,34.009812,-118.406362
3303 SUMMERTIME LN,34.005103,-118.390199
4919 INDIAN WOOD RD,34.00608,-118.390782
4145 TILDEN AVE,34.008018,-118.408792
10860 FAIRBANKS WAY,34.00279,-118.395874
10731 WHITBURN ST,33.999123,-118.388714
4106 MCLAUGHLIN AVE,34.002504,-118.419378
10745 STEPHON TER,33.995489,-118.387008
7111 SUMMERTIME LN,34.005284,-118.391187
4335 ELENDA ST,34.008308,-118.403524
1111 SUMMERTIME LN,34.005952,-118.391462
10845 PICKFORD WAY,34.003066,-118.39538
10748 WHITBURN ST,33.998563,-118.389042
4245 LA SALLE AVE,34.015305,-118.392145
3311 SHERBOURNE DR,34.029723,-118.382029
4049 VAN BUREN PL,34.021581,-118.390918
8932 CARSON ST,34.024444,-118.38594
11405 SEGRELL WAY,33.991895,-118.396815
4174 IRVING PL,34.020776,-118.390587
6000 CANTERBURY DR,33.984158,-118.381973
3823 SAWTELLE BLVD.,34.01069,-118.419352
3851 HURON AVE,34.01349,-118.41311
6300 GREEN VALLEY CIR,33.980838,-118.385021
4550 OVERLAND AVE,34.008998,-118.397547
3906 PROSPECT AVE,34.013652,-118.410852
3863 BENTLEY AVE,34.012134,-118.414842
11368 VENICE BLVD,34.010359,-118.421021
11919 ATLANTIC AVE,33.998351,-118.420832
12224 WASHINGTON BLVD,33.999935,-118.428807
7320 RAINTREE CIR,34.008077,-118.390349
3816 BLEDSOE AVE,34.010068,-118.420867
3817 PROSPECT AVE,34.014871,-118.412672
3872 HURON AVE,34.013181,-118.412371
9031 KRUEGER ST,34.024145,-118.389707
4229 BERRYMAN AVE,34.001718,-118.41721
10144 CULVER BLVD,34.018867,-118.397931
4045 MADISON AVE,34.018769,-118.396611
4221 DUQUESNE AVE,34.018125,-118.391016
6000 CANTERBURY DR,33.984158,-118.381973
11124 VENICE BLVD,34.01354,-118.415504
4804 HOLLOW CORNER RD,34.007643,-118.391411
4420 OVERLAND AVE,34.010261,-118.398562
7217 RAINTREE CIR,34.008199,-118.390725
11408 WASHINGTON PL,34.005847,-118.418304
3837 PROSPECT AVE,34.014367,-118.412327
12208 WASHINGTON BLVD,34.000206,-118.428237
3837 MIDWAY AVE,34.016389,-118.408254
4904 TARA TERRACE,34.010066,-118.389274
11000 CULVER BLVD,34.008023,-118.406788
5845 DOVERWOOD DR,33.982592,-118.389276
4074 VAN BUREN PL,34.021557,-118.389959
4151-4153 DUQUESNE AVE,34.019063,-118.392872
4133 HURON AVE,34.008883,-118.408431
4107 RAINTREE CIR,34.008903,-118.389381
3423 SHERBOURNE DR,34.028045,-118.381393
4213 MCCONNELL BLVD,33.993586,-118.433171
11128 WAGNER ST,34.005698,-118.407578
11253 SEGRELL WAY,33.993762,-118.396865
6305 GREEN VALLEY CIR,33.98098,-118.385602
10865 JEFFERSON BLVD,34.000461,-118.395674
5651 SUMNER WAY,33.984788,-118.383225
4074 LA SALLE AVE,34.01784,-118.395989
1208 RAINTREE CIR,34.009421,-118.389338
4134 COMMONWEALTH AVE,34.007321,-118.411596
4064 COOLIDGE AVE,34.003506,-118.419048
4163-4165 LINCOLN AVE,34.018104,-118.393017
4129 VINTON AVE,34.016478,-118.399133
4055 LAFAYETTE PL,34.021074,-118.394301
4076 MCLAUGHLIN AVE,34.002733,-118.419559
4806 SAWTELLE BLVD,33.998939,-118.40595
4125 CENTER ST,34.007787,-118.411617
11242 CULVER BLVD,34.003667,-118.410361
9038 CARSON ST,34.022488,-118.387351
3311-3313 MCMANUS AVE,34.030462,-118.379288
6355 GREEN VALLEY CIR,33.98096,-118.386484
12022 WASHINGTON BLVD,33.997332,-118.42263
10900 CULVER BLVD,34.009573,-118.40554
5351 KINSTON AVE,34.001287,-118.394262
5361 KINSTON AVE,34.001179,-118.394168
5403 KINSTON AVE,34.001056,-118.394091
5415 KINSTON AVE,34.000942,-118.393997
10736 JEFFERSON BLVD,34.001875,-118.392744
3974 SAWTELLE BLVD,34.00796,-118.416751
5651 SUMNER WAY,33.984788,-118.383225
5103 OVERLAND AVE,34.005749,-118.395352
10755 10757 GALVIN ST,34.000457,-118.389163
4123 JASMINE AVE,34.01728,-118.398672
4130 CENTER ST,34.008061,-118.411186
5011 STONEY CREEK RD,34.006465,-118.388935
5038 WESTWOOD BLVD,34.005018,-118.39734
6150 BUCKINGHAM PKWY,33.983479,-118.384127
10860 VENICE BLVD,34.016497,-118.410202
4921 INDIAN WOOD RD,34.005972,-118.390629
5025 OVERLAND AVE,34.006355,-118.395893
5600 KENSINGTON WAY,33.982937,-118.384862
9059 CARSON ST,34.022267,-118.388462
10847 OREGON AVE,34.013812,-118.407915
4125 JASMINE AVE,34.017458,-118.398682
8121 RAINTREE CIR,34.008155,-118.390059
4101 SAWTELLE BLVD,34.004549,-118.415192
4224 MADISON AVE,34.016868,-118.391759
4150 DUQUESNE AVE,34.019534,-118.392562
4820 HOLLOW CORNER RD,34.007044,-118.390621
11225 PATOM DR,33.994269,-118.398573
4132 CHARLES AVE,34.010415,-118.407651
3315 SUMMERTIME LN,34.004841,-118.389819
4304 SUMMERTIME LN,34.004382,-118.39015
3603 WESLEY ST,34.024581,-118.385222
4130 VINTON AVE,34.016782,-118.398682
4058 LA SALLE AVE,34.018145,-118.396538
3924 TULLER AVE,34.01014,-118.415934
6206 SUMMERTIME LN,34.004836,-118.391054
4150 DUQUESNE AVE,34.019534,-118.392562
11033 BARMAN AVE,34.00638,-118.405536
5950 CANTERBURY DR,33.985002,-118.381573
6199 CANTERBURY DR,33.982843,-118.384208
5900 CANTERBURY DR,33.986418,-118.380761
5950 CANTERBURY DR,33.985002,-118.381573
14314 SUMMERTIME LN,34.003672,-118.390461
4211 SUMMERTIME LN,34.004593,-118.390214
12022 12024 WASHINGTON BLVD,33.997321,-118.422737
4049 LINCOLN AVE,34.01948,-118.395908
6175 CANTERBURY DR,33.982797,-118.383616
4123 JASMINE AVE,34.01728,-118.398672
3847 BENTLEY AVE,34.012484,-118.415109
3860 COLLEGE AVE,34.014532,-118.410549
5215 SEPULVEDA BLVD,33.998878,-118.399911
3637 WESLEY ST,34.023657,-118.385712
4029 BLEDSOE AVE,34.005413,-118.417939
10737 FLAXTON ST,33.999851,-118.388832
4905 INDIAN WOOD RD,34.007147,-118.391284
4501 HUNTLEY AVE,33.99998,-118.406825
5013 MAYTIME LN,34.002584,-118.391241
11370 VENICE BLVD,34.010652,-118.420955
4045 LAFAYETTE PL,34.021149,-118.394659
11368 VENICE BLVD,34.010359,-118.421021
10984 CULVER BLVD,34.008536,-118.406436
20929 VENTURA BOULEVARD,34.166672,-118.589062
5001 STONEY CREEK RD,34.005577,-118.389442
4119 ELENDA ST,34.010788,-118.407339
3106 SUMMERTIME LN,34.004945,-118.390166
4140 MILDRED AVE,33.9957,-118.431883
4840 HOLLOW CORNER RD,34.006846,-118.389357
3330 CAROLINE AVE,34.029269,-118.382266
11120 ORVILLE ST,33.997693,-118.400482
4232 LINCOLN AVE,34.017494,-118.390905
3315 SUMMERTIME LN,34.004841,-118.389819
5215 SEPULVEDA BLVD,33.998878,-118.399911
11260 OVERLAND AVE,33.994095,-118.389058
9067 HUBBARD ST,34.022708,-118.38936
5920 COMEY AVE,34.033458,-118.373646
6124 BUCKINGHAM PKWY,33.983801,-118.383964
4101 CHARLES AVE,34.010904,-118.408628
3961 TILDEN AVE,34.0108,-118.412263
4174 BALDWIN AVE,34.016027,-118.394201
4101 TILDEN AVE,34.00869,-118.409874
4101 WADE ST,33.995261,-118.43414
6174 BUCKINGHAM PKWY,33.983251,-118.3844
10722 FLAXTON ST,33.999573,-118.388232
5901 CANTERBURY DR,33.986689,-118.381495
4905 INDIAN WOOD RD,34.007147,-118.391284
5215 SEPULVEDA BLVD,33.998878,-118.399911
11239 CULVER BLVD,34.00408,-118.410942
4121 COOLIDGE AVE,34.002339,-118.418775
11125 CULVER BLVD,34.00668,-118.40885
3329 CATTARAUGUS AVE,34.02956,-118.380953
3944 HURON AVE,34.012086,-118.411283
4034 COLONIAL AVE,33.998142,-118.43022
3873 PROSPECT AVE,34.013452,-118.411936
3597 HELMS AVE,34.024601,-118.384236
6050 CANTERBURY DR,33.983464,-118.382355
5845 DOVERWOOD DR,33.982592,-118.389276
11181 ORVILLE ST,33.996116,-118.400566
4407 KEYSTONE AVE,34.008692,-118.395499
5024 FAIRBANKS WAY,34.005783,-118.39697
5438 SELMARAINE DR,33.98984,-118.402147
3549 WESLEY ST,34.026035,-118.384827
4119 JASMINE AVE,34.017405,-118.398765
3849 MIDWAY AVE,34.016084,-118.408035
4014 SAWTELLE BLVD,34.0069,-118.415968
5650 CAMBRIDGE WAY,33.986908,-118.381898
6605 GREEN VALLEY CIR,33.978718,-118.385885
6151 CANTERBURY DR,33.983256,-118.383459
4144 BALDWIN AVE,34.016379,-118.395073
5830 GREEN VALLEY CIR,33.982998,-118.388715
9983 BRADDOCK DR,34.017963,-118.39588
4150 VINTON AVE,34.016352,-118.398271
4024 WADE ST,33.996494,-118.434316
11466 CULVER PARK DR,33.990607,-118.398134
3926 WALGROVE AVE,33.994189,-118.443756
4019 COOLIDGE AVE,34.004306,-118.420323
4041 VAN BUREN PL,34.021794,-118.391139
5875 DOVERWOOD DR,33.98253,-118.389972
3835 ALBRIGHT AVE,34.009831,-118.420143
6355 GREEN VALLEY CIR,33.98096,-118.386484
4283 VINTON AVE,34.013412,-118.396196
13001 WASHINGTON BLVD,33.994614,-118.440104
4838 SALEM VILLAGE PL,34.010559,-118.389294
10759 STEPHON TER,33.995014,-118.387419
4171 HIGUERA ST,34.023044,-118.386602
12215 HERBERT ST,33.998765,-118.426938
13007 WASHINGTON BLVD,33.994555,-118.440221
6250 BUCKINGHAM PKWY,33.982556,-118.385453
5950 CANTERBURY DR,33.985002,-118.381573
4095 SAWTELLE BLVD,34.004808,-118.415366
3960 MIDWAY AVE,34.013522,-118.40608
5625 WINDSOR WAY,33.985694,-118.382236
10906 FAIRBANKS WAY,34.00238,-118.396076
4229 LAFAYETTE PL,34.018678,-118.390281
4822 HOLLOW CORNER RD,34.007123,-118.390292
7207 SUMMERTIME LN,34.005308,-118.391246
6111 SUMMERTIME LN,34.00508,-118.390932
7314 SUMMERTIME LN,34.005097,-118.391274
11260 OVERLAND AVE,33.994095,-118.389058
4075 HURON AVE,34.00951,-118.409563
4070 ROSABELL ST,33.994549,-118.435306
3947 HURON AVE,34.011833,-118.411747
10201 SUMMERTIME LN,34.005389,-118.392609
4250 SAWTELLE BLVD,34.003514,-118.413065
4073 DUQUESNE AVE,34.019786,-118.39453
11629 MCDONALD ST,33.992335,-118.406177
6605 GREEN VALLEY CIR,33.978718,-118.385885
11324 WASHINGTON PL,34.006592,-118.417018
4164 HIGUERA ST,34.023499,-118.386393
4026 MCLAUGHLIN AVE,34.003883,-118.420467
10763 GALVIN ST,34.000385,-118.389406
4056 ROSABELL ST,33.994968,-118.435367
3853 MIDWAY AVE,34.015957,-118.40798
10773 GALVIN ST,34.000419,-118.389855
3311 SUMMERTIME LN,34.004913,-118.389923
5950 CANTERBURY DR,33.985002,-118.381573
11244 HUNTLEY PL,34.000065,-118.405846
4157 CHARLES AVE,34.009547,-118.407596
