address,lat,lon
5024 FAIRBANKS WAY,34.005783,-118.39697
9202 SUMMERTIME LN,34.005786,-118.391903
5044 PICKFORD WAY,34.005797,-118.395888
4923 INDIAN WOOD RD,34.005809,-118.390426
1202 SUMMERTIME LN,34.005845,-118.39127
9115 SUMMERTIME LN,34.005846,-118.391964
11408 WASHINGTON PL,34.005847,-118.418304
11408 WASHINGTON BLVD,34.005847,-118.418304
9215 SUMMERTIME LN,34.005861,-118.391988
1102 SUMMERTIME LN,34.005861,-118.391255
9305 SUMMERTIME LN,34.005869,-118.392098
9315 SUMMERTIME LN,34.005875,-118.39201
4056 SAWTELLE BLVD,34.00589,-118.415276
5003 STONEY CREEK RD,34.005893,-118.389598
11402 WASHINGTON PL,34.005921,-118.418174
4137 TULLER AVE,34.00593,-118.412951
9112 SUMMERTIME LN,34.005933,-118.39209
11163 CULVER BLVD,34.005936,-118.409455
1304 SUMMERTIME LN,34.005937,-118.39153
9207 SUMMERTIME LN,34.005941,-118.392203
9212 SUMMERTIME LN,34.005946,-118.392106
1111 SUMMERTIME LN,34.005952,-118.391462
5025 PICKFORD WAY,34.005952,-118.39671
1105 SUMMERTIME LN,34.005962,-118.391572
4052 SAWTELLE BLVD,34.005964,-118.415423
4041 SAWTELLE BLVD,34.005967,-118.416038
4133 SEPULVEDA BLVD,34.005971,-118.412516
4921 INDIAN WOOD RD,34.005972,-118.390629
9208 SUMMERTIME LN,34.005975,-118.392285
11101 LINDBLADE ST,34.005976,-118.406945
5005 STONEY CREEK RD,34.005977,-118.389267
9111 SUMMERTIME LN,34.005977,-118.392145
4925 INDIAN WOOD RD,34.005992,-118.390022
4185 COMMONWEALTH AVE,34.006008,-118.410205
11151 CULVER BLVD,34.00603,-118.409365
11132 CULVER BLVD,34.006035,-118.4084
11374 WASHINGTON PL,34.006052,-118.417822
1109 SUMMERTIME LN,34.006054,-118.391611
1107 SUMMERTIME LN,34.006057,-118.391787
11117 WAGNER ST,34.006066,-118.407917
4919 INDIAN WOOD RD,34.00608,-118.390782
1309 SUMMERTIME LN,34.00608,-118.391651
4125 SEPULVEDA BLVD,34.006123,-118.412702
4046 SAWTELLE BLVD,34.006126,-118.41541
11010 BRADDOCK DR,34.006132,-118.404071
4935 INDIAN WOOD RD,34.006139,-118.389656
11147 CULVER BLVD,34.006143,-118.409298
1208 SUMMERTIME LN,34.006144,-118.391709
11102 WAGNER ST,34.006157,-118.407209
4024 ALBRIGHT AVE,34.006158,-118.416618
4059 GLOBE AVE,34.006159,-118.414996
5007 STONEY CREEK RD,34.006185,-118.389186
11368 WASHINGTON PL,34.006188,-118.417726
4915 INDIAN WOOD RD,34.006221,-118.391006
4190 COMMONWEALTH AVE,34.006223,-118.409709
11124 CULVER BLVD,34.006262,-118.408216
4173 COMMONWEALTH AVE,34.006273,-118.410604
4186 COMMONWEALTH AVE,34.006298,-118.409838
4842 HOLLOW CORNER RD,34.006339,-118.389679
11358 WASHINGTON PL,34.006347,-118.417457
5025 OVERLAND AVE,34.006355,-118.395893
4029 SAWTELLE BLVD,34.00636,-118.416269
5021 OVERLAND AVE,34.006374,-118.396031
11033 BARMAN AVE,34.00638,-118.405536
4911 INDIAN WOOD RD,34.006411,-118.391078
4178 COMMONWEALTH AVE,34.006456,-118.410108
5011 STONEY CREEK RD,34.006465,-118.388935
4836 HOLLOW CORNER RD,34.00647,-118.389537
4917 INDIAN WOOD RD,34.006477,-118.390611
11352 WASHINGTON PL,34.006506,-118.417406
5019 OVERLAND AVE,34.006516,-118.395931
4187 CENTER ST,34.006549,-118.409635
11324 WASHINGTON PL,34.006592,-118.417018
4043 GLOBE AVE,34.006598,-118.415116
4170 COMMONWEALTH AVE,34.006613,-118.410379
11131 CULVER BLVD,34.006625,-118.409022
4183 CENTER ST,34.006628,-118.40977
4832 HOLLOW CORNER RD,34.006635,-118.390362
4017 SAWTELLE BLVD,34.006636,-118.41642
4913 INDIAN WOOD RD,34.006669,-118.390934
11125 CULVER BLVD,34.00668,-118.40885
11320 WASHINGTON PL,34.006681,-118.416891
11004 BARMAN AVE,34.006696,-118.404665
4147 COMMONWEALTH AVE,34.006736,-118.411471
4177 CENTER ST,34.006761,-118.409854
4162 COMMONWEALTH AVE,34.00677,-118.41065
4901 INDIAN WOOD RD,34.006777,-118.3918
4828 HOLLOW CORNER RD,34.00678,-118.390294
5115 SHOWBOAT LN,34.006798,-118.388821
4190 CENTER ST,34.0068,-118.409245
11310 WASHINGTON PL,34.00684,-118.416621
4840 HOLLOW CORNER RD,34.006846,-118.389357
4824 HOLLOW CORNER RD,34.006863,-118.39072
11113 CULVER BLVD,34.006896,-118.408693
4014 SAWTELLE BLVD,34.0069,-118.415968
4826 HOLLOW CORNER RD,34.006922,-118.390116
4150 COMMONWEALTH AVE,34.006937,-118.411117
4838 HOLLOW CORNER RD,34.006954,-118.389522
11084 CULVER BLVD,34.006957,-118.407726
4907 INDIAN WOOD RD,34.007003,-118.391441
11101 CULVER BLVD,34.007018,-118.408581
11078 CULVER BLVD,34.007024,-118.407605
4820 HOLLOW CORNER RD,34.007044,-118.390621
5112 SHOWBOAT LN,34.00705,-118.388844
4142 COMMONWEALTH AVE,34.007077,-118.411388
5105 SHOWBOAT LN,34.007079,-118.389123
4903 INDIAN WOOD RD,34.007082,-118.391664
4830 HOLLOW CORNER RD,34.007084,-118.389741
10958 BARMAN AVE,34.007097,-118.404355
4822 HOLLOW CORNER RD,34.007123,-118.390292
4905 INDIAN WOOD RD,34.007147,-118.391284
11317 WASHINGTON PL,34.007147,-118.41706
11321 WASHINGTON PL,34.007164,-118.417284
5111 GASLIGHT LN,34.007165,-118.38855
5101 SHOWBOAT LN,34.007214,-118.389159
11017 LINDBLADE ST,34.007216,-118.405935
11060 CULVER BLVD,34.007248,-118.407419
4818 HOLLOW CORNER RD,34.007254,-118.390475
4022 GLOBE AVE,34.007256,-118.415106
4470 ELENDA ST,34.007267,-118.40086
4816 HOLLOW CORNER RD,34.007268,-118.390991
11307 WASHINGTON PL,34.007272,-118.416884
10930 BRADDOCK DR,34.007276,-118.40321
11033 WAGNER ST,34.007279,-118.406936
5101 GASLIGHT LN,34.007316,-118.388908
4134 COMMONWEALTH AVE,34.007321,-118.411596
5014 RAINBOWS END,34.007347,-118.389487
4802 HOLLOW CORNER RD,34.00735,-118.391204
11052 CULVER BLVD,34.00739,-118.407308
5108 GASLIGHT LN,34.007406,-118.388514
4814 HOLLOW CORNER RD,34.007428,-118.390597
4812 HOLLOW CORNER RD,34.007478,-118.390951
5010 RAINBOWS END,34.00748,-118.389522
4154 HARTER AVE,34.007506,-118.40878
10920 BRADDOCK DR,34.007516,-118.40303
5011 SHOWBOAT PL,34.007517,-118.38924
11044 CULVER BLVD,34.007533,-118.407188
4028 TULLER AVE,34.007537,-118.413944
4810 HOLLOW CORNER RD,34.00755,-118.390801
10835 FARRAGUT DR,34.007558,-118.400547
4135 CENTER ST,34.007571,-118.411394
4806 HOLLOW CORNER RD,34.007574,-118.391271
3981 SAWTELLE BLVD,34.007602,-118.416974
11054 ALETTA AVE,34.007604,-118.408702
10947 BARMAN AVE,34.007613,-118.404585
4127 HARTER AVE,34.007634,-118.409745
4804 HOLLOW CORNER RD,34.007643,-118.391411
11036 CULVER BLVD,34.007647,-118.407096
4131 CENTER ST,34.00765,-118.411529
5003 RAINBOWS END,34.007673,-118.389854
4119 HARTER AVE,34.00768,-118.410129
10831 FARRAGUT DR,34.007682,-118.400453
5008 SHOWBOAT PL,34.007687,-118.389006
10932 BARMAN AVE,34.007691,-118.403899
3971 SAWTELLE BLVD,34.007732,-118.417215
11007 WAGNER ST,34.007744,-118.406561
4119 CENTER ST,34.007749,-118.411887
11273 WASHINGTON PL,34.007762,-118.416071
11046 ALETTA AVE,34.007786,-118.408568
4125 CENTER ST,34.007787,-118.411617
4140 CENTER ST,34.007802,-118.41081
4140 HARTER AVE,34.007803,-118.409118
4136 CENTER ST,34.007819,-118.410997
5001 SHOWBOAT PL,34.007835,-118.389325
4136 HARTER AVE,34.007862,-118.409229
11001 WAGNER ST,34.007867,-118.406474
11022 CULVER BLVD,34.007875,-118.406912
8217 RAINTREE CIR,34.007893,-118.390142
10942 LINDBLADE ST,34.007913,-118.404745
11263 WASHINGTON PL,34.007922,-118.41595
4132 HARTER AVE,34.007922,-118.40934
8221 RAINTREE CIR,34.007924,-118.389985
8212 RAINTREE CIR,34.007936,-118.390155
3967 SAWTELLE BLVD,34.007942,-118.417142
8214 RAINTREE CIR,34.00795,-118.39007
8213 RAINTREE CIR,34.00795,-118.39011
8215 RAINTREE CIR,34.007957,-118.390034
7315 RAINTREE CIR,34.007959,-118.390515
3974 SAWTELLE BLVD,34.00796,-118.416751
4101 HARTER AVE,34.007969,-118.410474
10933 BARMAN AVE,34.007971,-118.404309
8315 RAINTREE CIR,34.007971,-118.389901
4808 HOLLOW CORNER RD,34.007974,-118.391028
11035 CULVER BLVD,34.007976,-118.40778
8208 RAINTREE CIR,34.00798,-118.390102
8316 RAINTREE CIR,34.007981,-118.389857
4134 CENTER ST,34.007985,-118.41107
8317 RAINTREE CIR,34.007988,-118.389816
8319 RAINTREE CIR,34.008005,-118.38972
8321 RAINTREE CIR,34.008015,-118.389631
4145 TILDEN AVE,34.008018,-118.408792
8204 RAINTREE CIR,34.008021,-118.390038
11000 CULVER BLVD,34.008023,-118.406788
8205 RAINTREE CIR,34.008031,-118.38999
8311 RAINTREE CIR,34.008032,-118.389768
7309 RAINTREE CIR,34.008033,-118.390638
3961 SAWTELLE BLVD,34.008033,-118.417297
8301 RAINTREE CIR,34.008045,-118.389901
10918 BARMAN AVE,34.008055,-118.403627
4130 CENTER ST,34.008061,-118.411186
7216 RAINTREE CIR,34.00807,-118.390486
4124 CENTER ST,34.00807,-118.411393
7320 RAINTREE CIR,34.008077,-118.390349
4141 TILDEN AVE,34.008078,-118.408902
11027 CULVER BLVD,34.008089,-118.407685
7211 RAINTREE CIR,34.008116,-118.390747
7111 RAINTREE CIR,34.008138,-118.390498
4390 ELENDA ST,34.00814,-118.40223
8107 RAINTREE CIR,34.008141,-118.390131
10932 LINDBLADE ST,34.008151,-118.40456
7107 RAINTREE CIR,34.008153,-118.390602
11032 ALETTA AVE,34.008153,-118.408288
8121 RAINTREE CIR,34.008155,-118.390059
7209 RAINTREE CIR,34.008162,-118.390769
7104 RAINTREE CIR,34.008178,-118.390542
4900 OVERLAND AVE,34.00818,-118.396686
10811 FARRAGUT DR,34.008192,-118.400092
7303 RAINTREE CIR,34.008193,-118.390884
7217 RAINTREE CIR,34.008199,-118.390725
4057 HARTER AVE,34.008203,-118.410695
4522 JASMINE AVE,34.008208,-118.39408
7208 RAINTREE CIR,34.008212,-118.390829
11019 CULVER BLVD,34.008212,-118.40759
8119 RAINTREE CIR,34.008222,-118.390063
3955 SAWTELLE BLVD,34.008223,-118.417437
7207 RAINTREE CIR,34.008248,-118.390869
3962 SAWTELLE BLVD,34.008251,-118.41693
7220 RAINTREE CIR,34.008256,-118.39098
4120 CENTER ST,34.008259,-118.411445
8103 RAINTREE CIR,34.008279,-118.390156
5102 HUCK FINN LN,34.008279,-118.388477
7102 RAINTREE CIR,34.008298,-118.390755
7120 RAINTREE CIR,34.008305,-118.390684
4335 ELENDA ST,34.008308,-118.403524
3947 SAWTELLE BLVD,34.008313,-118.417703
8109 RAINTREE CIR,34.008326,-118.390112
11011 CULVER BLVD,34.008334,-118.407489
8116 RAINTREE CIR,34.008339,-118.390064
8108 RAINTREE CIR,34.008366,-118.39012
10996 CULVER BLVD,34.00837,-118.406591
5109 WILDERNESS LN,34.008371,-118.388083
4116 CENTER ST,34.008371,-118.411556
4521 EMERALD WAY,34.008379,-118.398457
4312 RAINTREE CIR,34.008402,-118.38949
10933 LINDBLADE ST,34.008405,-118.40499
11018 ALETTA AVE,34.008418,-118.408032
7108 RAINTREE CIR,34.008436,-118.390962
4121 TILDEN AVE,34.008438,-118.4094
4306 RAINTREE CIR,34.008453,-118.389532
11003 CULVER BLVD,34.008456,-118.407382
4307 RAINTREE CIR,34.008464,-118.389495
7313 RAINTREE CIR,34.008469,-118.390592
3954 SAWTELLE BLVD,34.008472,-118.417021
3941 SAWTELLE BLVD,34.008475,-118.417657
7113 RAINTREE CIR,34.008476,-118.390914
4136 TILDEN AVE,34.008477,-118.408758
10945 WAGNER ST,34.008482,-118.405964
10988 CULVER BLVD,34.008489,-118.40648
4531 JASMINE AVE,34.008499,-118.394834
4301 RAINTREE CIR,34.008502,-118.389532
3948 SAWTELLE BLVD,34.008521,-118.417218
10748 FARRAGUT DR,34.008522,-118.399194
4303 RAINTREE CIR,34.008523,-118.389454
10927 LINDBLADE ST,34.008523,-118.404898
10839 GARFIELD AVE,34.008532,-118.401846
10984 CULVER BLVD,34.008536,-118.406436
4515 EMERALD WAY,34.00854,-118.398612
4360 ELENDA ST,34.008552,-118.402726
4319 ELENDA ST,34.008559,-118.403952
10982 CULVER BLVD,34.008569,-118.40635
4113 TILDEN AVE,34.008572,-118.409619
4041 HARTER AVE,34.008578,-118.410979
4128 TILDEN AVE,34.00858,-118.408972
3937 SAWTELLE BLVD,34.008612,-118.417734
11010 ALETTA AVE,34.008614,-118.40793
4215 RAINTREE CIR,34.008623,-118.389483
4350 ELENDA ST,34.008633,-118.402843
4209 RAINTREE CIR,34.008636,-118.389603
4511 EMERALD WAY,34.008637,-118.398706
3944 SAWTELLE BLVD,34.008642,-118.417305
4037 HARTER AVE,34.008662,-118.411092
4211 RAINTREE CIR,34.008664,-118.389496
5321 RAINTREE CIR,34.008677,-118.390053
5219 RAINTREE CIR,34.008682,-118.390655
4101 TILDEN AVE,34.00869,-118.409874
4407 KEYSTONE AVE,34.008692,-118.395499
4120 TILDEN AVE,34.008701,-118.409209
5320 RAINTREE CIR,34.008702,-118.390113
4207 RAINTREE CIR,34.008705,-118.389488
4419 KEYSTONE AVE,34.008727,-118.395029
5314 RAINTREE CIR,34.008738,-118.390014
5212 RAINTREE CIR,34.00874,-118.390586
5313 RAINTREE CIR,34.008745,-118.39007
11217 WASHINGTON PL,34.008748,-118.414748
90232 4033 HARTER AVE,34.008748,-118.411177
5317 RAINTREE CIR,34.008752,-118.390226
5211 RAINTREE CIR,34.008754,-118.390638
5316 RAINTREE CIR,34.008766,-118.390274
4116 TILDEN AVE,34.008767,-118.409323
4334 ELENDA ST,34.008773,-118.403122
5311 RAINTREE CIR,34.008777,-118.390157
3938 SAWTELLE BLVD,34.00878,-118.417375
5306 RAINTREE CIR,34.008792,-118.390053
10964 CULVER BLVD,34.008797,-118.406162
5206 RAINTREE CIR,34.008801,-118.390642
4401 KEYSTONE AVE,34.008803,-118.395692
5105 BOUNTY LN,34.008822,-118.388076
4137 HURON AVE,34.008823,-118.40832
3927 SAWTELLE BLVD,34.008836,-118.417933
4101 RAINTREE CIR,34.00884,-118.389622
10993 99 CULVER BLVD,34.008842,-118.407136
5201 RAINTREE CIR,34.008851,-118.390673
5302 RAINTREE CIR,34.008856,-118.390227
5103 BOUNTY LN,34.008856,-118.388183
4103 RAINTREE CIR,34.008864,-118.389542
4108 TILDEN AVE,34.008878,-118.409537
10825 GARFIELD AVE,34.00888,-118.401581
4133 HURON AVE,34.008883,-118.408431
4105 RAINTREE CIR,34.008889,-118.389451
5114 RAINTREE CIR,34.008891,-118.390578
4036 HARTER AVE,34.008898,-118.410732
4107 RAINTREE CIR,34.008903,-118.389381
4112 TILDEN AVE,34.008915,-118.40935
4494 JASMINE AVE,34.008922,-118.392596
3932 SAWTELLE BLVD,34.008931,-118.417384
4100 TILDEN AVE,34.008944,-118.409628
5120 RAINTREE CIR,34.008946,-118.390496
4023 HARTER AVE,34.00895,-118.411234
4505 EMERALD WAY,34.008956,-118.39846
10962 CULVER BLVD,34.008962,-118.40605
5112 RAINTREE CIR,34.008985,-118.390517
10728 FARRAGUT DR,34.008986,-118.398841
10960 ALETTA AVE,34.008993,-118.407478
3974 TULLER AVE,34.008993,-118.415025
4550 OVERLAND AVE,34.008998,-118.397547
3919 SAWTELLE BLVD,34.008999,-118.4182
10979 87 CULVER BLVD,34.009007,-118.407002
5111 RAINTREE CIR,34.009025,-118.390496
4505 JASMINE AVE,34.009041,-118.393477
3314 RAINTREE CIR,34.009044,-118.389973
3928 SAWTELLE BLVD,34.009046,-118.417475
4125 HURON AVE,34.009053,-118.408603
4068 TILDEN AVE,34.009056,-118.409775
5117 RAINTREE CIR,34.009061,-118.390431
10921 WAGNER ST,34.009075,-118.405485
10956 ALETTA AVE,34.009085,-118.407406
5010 TIMBERLAKE TER,34.009085,-118.388405
1321 RAINTREE CIR,34.009086,-118.389427
1314 RAINTREE CIR,34.009089,-118.389479
1307 RAINTREE CIR,34.009095,-118.389535
5116 RAINTREE CIR,34.009101,-118.390401
5109 RAINTREE CIR,34.009112,-118.390444
3915 SAWTELLE BLVD,34.009116,-118.418184
1320 RAINTREE CIR,34.009118,-118.389415
3312 RAINTREE CIR,34.009123,-118.389926
3922 SAWTELLE BLVD,34.009128,-118.417694
4140 HURON AVE,34.009133,-118.407921
1312 RAINTREE CIR,34.009152,-118.389472
4304 ELENDA ST,34.009162,-118.403826
5109 CIMARRON LN,34.009165,-118.387666
3304 RAINTREE CIR,34.009172,-118.390047
1318 RAINTREE CIR,34.009177,-118.389401
4136 HURON AVE,34.009184,-118.408034
4060 TILDEN AVE,34.009185,-118.409843
5107 CIMARRON LN,34.009189,-118.38774
3305 RAINTREE CIR,34.00919,-118.389996
10959 73 CULVER BLVD,34.00919,-118.406845
3935 GLOBE AVE,34.009193,-118.417058
3909 SAWTELLE BLVD,34.009239,-118.418239
1316 RAINTREE CIR,34.009252,-118.389397
4396 KEYSTONE AVE,34.009254,-118.395496
10842 BARMAN AVE,34.009275,-118.402687
3850 BLEDSOE AVE,34.009283,-118.420243
1315 RAINTREE CIR,34.009286,-118.389394
3916 SAWTELLE BLVD,34.009289,-118.417782
10851 BARMAN AVE,34.009298,-118.403295
10827 BRADDOCK DR,34.009319,-118.402263
10926 CULVER BLVD,34.009337,-118.405839
3960 TULLER AVE,34.009337,-118.415298
4460 OVERLAND AVE,34.009349,-118.397783
4426 KEYSTONE AVE,34.009353,-118.394466
3117 RAINTREE CIR,34.009355,-118.39018
1220 RAINTREE CIR,34.009359,-118.389165
4045 TILDEN AVE,34.009362,-118.410471
3111 RAINTREE CIR,34.009364,-118.390342
1217 RAINTREE CIR,34.009381,-118.389282
1214 RAINTREE CIR,34.009384,-118.38909
1213 RAINTREE CIR,34.009384,-118.389135
3211 RAINTREE CIR,34.009386,-118.39003
3210 RAINTREE CIR,34.009386,-118.390074
3901 SAWTELLE BLVD,34.009389,-118.418392
3912 SAWTELLE BLVD,34.009398,-118.417879
3846 BLEDSOE AVE,34.009398,-118.420334
4115 HURON AVE,34.009408,-118.409084
10941 CULVER BLVD,34.009412,-118.406682
1209 RAINTREE CIR,34.009415,-118.389289
3209 RAINTREE CIR,34.00942,-118.390001
4050 TILDEN AVE,34.009421,-118.410013
1208 RAINTREE CIR,34.009421,-118.389338
3108 RAINTREE CIR,34.009425,-118.390265
4432 KEYSTONE AVE,34.009434,-118.394273
3101 RAINTREE CIR,34.009434,-118.390346
1201 RAINTREE CIR,34.009443,-118.389278
10920 CULVER BLVD,34.009447,-118.405731
1207 RAINTREE CIR,34.009449,-118.389316
3204 RAINTREE CIR,34.00945,-118.390074
3206 RAINTREE CIR,34.009451,-118.389997
10940 ALETTA AVE,34.009453,-118.407118
3103 RAINTREE CIR,34.009453,-118.390265
3205 RAINTREE CIR,34.009454,-118.390034
5024 CASCADE CT,34.009478,-118.388216
1118 RAINTREE CIR,34.009486,-118.389609
4270 ELENDA ST,34.009487,-118.404208
1116 RAINTREE CIR,34.009495,-118.389695
1115 RAINTREE CIR,34.009498,-118.389736
4075 HURON AVE,34.00951,-118.409563
3970 SEPULVEDA BLVD,34.009511,-118.414118
3842 BLEDSOE AVE,34.009513,-118.420425
4391 MENTONE AVE,34.009516,-118.395228
1111 RAINTREE CIR,34.009517,-118.389597
3906 SAWTELLE BLVD,34.009525,-118.41797
4046 TILDEN AVE,34.009534,-118.410104
10839 BARMAN AVE,34.009539,-118.403111
1110 RAINTREE CIR,34.009539,-118.389646
1109 RAINTREE CIR,34.009542,-118.389684
4157 CHARLES AVE,34.009547,-118.407596
1104 RAINTREE CIR,34.009551,-118.38959
3948 TULLER AVE,34.009566,-118.415479
10900 CULVER BLVD,34.009573,-118.40554
1102 RAINTREE CIR,34.009582,-118.389658
11166 PIGGOTT DR,34.009598,-118.413586
3845 ALBRIGHT AVE,34.009601,-118.419961
5020 CASCADE CT,34.009617,-118.388165
3836 BLEDSOE AVE,34.009628,-118.420515
10935 CULVER BLVD,34.009638,-118.406501
3867 SAWTELLE BLVD,34.009645,-118.418558
4372 KEYSTONE AVE,34.009666,-118.396119
10815 BRADDOCK DR,34.009667,-118.401997
4149 MILTON AVE,34.009667,-118.407817
4104 HURON AVE,34.009678,-118.408938
3863 SAWTELLE BLVD,34.009702,-118.418755
4108 HURON AVE,34.009706,-118.408732
10714 FRANKLIN AVE,34.009711,-118.39934
4456 OVERLAND AVE,34.009733,-118.398188
5016 CASCADE CT,34.009739,-118.388116
4031 TILDEN AVE,34.00974,-118.410725
4145 MILTON AVE,34.00979,-118.407879
4078 HURON AVE,34.009791,-118.409051
10742 GARFIELD AVE,34.009795,-118.400261
10923 CULVER BLVD,34.009812,-118.406362
4036 TILDEN AVE,34.009815,-118.410199
5106 VELVET LN,34.009823,-118.387535
4067 HURON AVE,34.009829,-118.409542
3835 ALBRIGHT AVE,34.009831,-118.420143
3864 SAWTELLE BLVD,34.00985,-118.418238
4450 OVERLAND AVE,34.009854,-118.398358
5104 VELVET LN,34.009854,-118.387601
4141 MILTON AVE,34.009855,-118.407992
10816 BARMAN AVE,34.009855,-118.402245
3824 BLEDSOE AVE,34.009857,-118.420697
10926 ALETTA AVE,34.009871,-118.406904
11160 PIGGOTT DR,34.009876,-118.413431
10823 BARMAN AVE,34.009901,-118.402835
4072 HURON AVE,34.009903,-118.40912
4063 HURON AVE,34.009907,-118.40973
3853 SAWTELLE BLVD,34.009917,-118.418925
3858 SAWTELLE BLVD,34.009971,-118.418335
3822 BLEDSOE AVE,34.009972,-118.420788
4121-4123 MILTON AVE,34.009997,-118.408674
10920 ALETTA AVE,34.009998,-118.406837
3849 SAWTELLE BLVD,34.010003,-118.418994
4074 HURON AVE,34.010007,-118.408951
10734 GARFIELD AVE,34.010027,-118.400084
10901 CULVER BLVD,34.010034,-118.406094
5023 BUTTERFIELD CT,34.010038,-118.388091
4026 TILDEN AVE,34.010044,-118.410381
10741 GARFIELD AVE,34.010044,-118.400696
4148 CHARLES AVE,34.010052,-118.407373
4389 LE BOURGET AVE,34.010056,-118.394785
4904 TARA TERRACE,34.010066,-118.389274
3816 BLEDSOE AVE,34.010068,-118.420867
4057 HURON AVE,34.010072,-118.409712
5021 BUTTERFIELD CT,34.010076,-118.388156
3854 SAWTELLE BLVD,34.01008,-118.418439
4125 MILTON AVE,34.010107,-118.40841
4022 TILDEN AVE,34.010109,-118.410569
3867 GLOBE AVE,34.010112,-118.417783
4430 VINTON AVE,34.010118,-118.39306
3924 TULLER AVE,34.01014,-118.415934
10765 BRADDOCK DR,34.010141,-118.401625
4144 CHARLES AVE,34.010143,-118.407436
4430 OVERLAND AVE,34.010155,-118.398434
4115 MILTON AVE,34.010184,-118.408675
3848 SAWTELLE BLVD,34.010218,-118.418523
3971 BENTLEY AVE,34.010219,-118.413459
4325 KEYSTONE AVE,34.010228,-118.397799
4159 ELENDA ST,34.010231,-118.406607
4381 LE BOURGET AVE,34.010248,-118.395044
4825 SALEM VILLAGE DR,34.010248,-118.389706
3940 SEPULVEDA BLVD,34.010249,-118.41488
4901 SAINT LOUIS CT,34.010252,-118.389172
3841 SAWTELLE BLVD,34.010258,-118.419054
4420 OVERLAND AVE,34.010261,-118.398562
4165 ELENDA ST,34.010268,-118.40631
4419 VINTON AVE,34.010268,-118.393576
10759 BRADDOCK DR,34.010271,-118.401538
11372 VENICE BLVD,34.010295,-118.421185
4393 MOTOR AVE,34.01032,-118.394491
3844 SAWTELLE BLVD,34.010321,-118.41862
10770 BARMAN AVE,34.010335,-118.401852
4111 MILTON AVE,34.010352,-118.408827
3837 SAWTELLE BLVD,34.010353,-118.419135
11368 VENICE BLVD,34.010359,-118.421021
4018 TILDEN AVE,34.010363,-118.410555
4041 HURON AVE,34.010366,-118.410093
3959-3961 BENTLEY AVE,34.010381,-118.413477
4132 CHARLES AVE,34.010415,-118.407651
4371 OVERLAND AVE,34.010432,-118.399535
4400 OVERLAND AVE,34.010433,-118.398806
4916 ST LOUIS CT,34.010445,-118.388654
4916 SAINT LOUIS CT,34.010445,-118.388654
3833 SAWTELLE BLVD,34.010458,-118.419169
11364 VENICE BLVD,34.010475,-118.420929
3827 SAWTELLE BLVD,34.010506,-118.419391
4128 CHARLES AVE,34.010509,-118.407736
4324 KEYSTONE AVE,34.01052,-118.397361
4822 SALEM VILLAGE DR,34.010521,-118.389571
4145 ELENDA ST,34.010532,-118.406813
4117 CHARLES AVE,34.010533,-118.408354
4360 MENTONE AVE,34.01054,-118.395989
4912 SAINT LOUIS CT,34.010552,-118.388554
4838 SALEM VILLAGE PL,34.010559,-118.389294
10826 WAGNER ST,34.010562,-118.403648
3834 SAWTELLE BLVD,34.010575,-118.418815
4810 SALEM VILLAGE DR,34.010585,-118.38981
4124 CHARLES AVE,34.010593,-118.40781
4033 HURON AVE,34.010596,-118.410275
3805 ALBRIGHT AVE,34.01061,-118.420638
4351 OVERLAND AVE,34.01062,-118.399734
4113 CHARLES AVE,34.01062,-118.40846
4141 ELENDA ST,34.01064,-118.406885
3826 SAWTELLE BLVD,34.010649,-118.418912
4354 MENTONE AVE,34.01065,-118.396138
11370 VENICE BLVD,34.010652,-118.420955
4412 VINTON AVE,34.010653,-118.393019
4044 HURON AVE,34.010664,-118.40955
10818 WAGNER ST,34.010676,-118.403555
3949 BENTLEY AVE,34.010683,-118.413916
3823 SAWTELLE BLVD.,34.01069,-118.419352
4120 CHARLES AVE,34.010696,-118.407867
4109 CHARLES AVE,34.010699,-118.408556
4133 ELENDA ST,34.01072,-118.407018
3819 SAWTELLE BLVD,34.010724,-118.419564
3800 ALBRIGHT AVE,34.01073,-118.42036
10831 WAGNER ST,34.010736,-118.404143
4122 CHARLES AVE,34.010767,-118.407726
3948 BENTLEY AVE,34.010776,-118.413306
4038 HURON AVE,34.010779,-118.409641
4119 ELENDA ST,34.010788,-118.407339
4123 ELENDA ST,34.01079,-118.407145
4351 LE BOURGET AVE,34.010795,-118.395814
3961 TILDEN AVE,34.0108,-118.412263
4343 OVERLAND AVE,34.010812,-118.400055
3818 SAWTELLE BLVD,34.010827,-118.419044
11316 VENICE BLVD,34.010828,-118.420069
4116 CHARLES AVE,34.01086,-118.407783
4350 OVERLAND AVE,34.010871,-118.399363
4350-68 OVERLAND AVE,34.010871,-118.399363
3933 BENTLEY AVE,34.010881,-118.414095
10722 BRADDOCK DR,34.010901,-118.400462
4101 CHARLES AVE,34.010904,-118.408628
3957 TILDEN AVE,34.010909,-118.412364
4257 KEYSTONE AVE,34.010929,-118.398729
10729 BRADDOCK DR,34.010967,-118.401007
4044 COOGAN CIR,34.010969,-118.405652
4430 JASMINE AVE,34.010972,-118.392188
3814 SAWTELLE BLVD,34.010979,-118.41916
4360 LE BOURGET AVE,34.010985,-118.395265
3980 TILDEN AVE,34.010987,-118.4117
4400 VINTON AVE,34.010995,-118.393093
4075 CHARLES AVE,34.011008,-118.408685
4307 MENTONE AVE,34.011019,-118.397492
3974 TILDEN AVE,34.011035,-118.41197
